Output (S),Ia,Ib,Ic,Va,Vb,Vc
1,55.79122695,-497.7933658,444.6337467,2869.844076,378.76698200000004,-3248.611058
1,55.61577952,-507.1196062,454.13305,2795.152712,374.4554,-3169.6081120000003
1,55.42498194,-516.3196188,463.5214523,2719.761935,370.051484,-3089.813419
1,55.21888146,-525.3911336,472.7966368,2643.690357,365.556279,-3009.246647
1,54.99752907,-534.3319124,481.9563149,2566.956755,360.97092899999996,-2927.9276839999998
1,54.76097955,-543.1397491,490.9982263,2489.580049,356.296556,-2845.876605
1,54.50929143,-551.8124707,499.92014,2411.579335,351.53430399999996,-2763.1136389999997
1,54.24252695,-560.3479373,508.7198542,2332.973852,346.685361,-2679.659213
1,53.9607521,-568.7440428,517.3951977,2253.783015,341.750915,-2595.533941
1,53.66403656,-576.9987157,525.9440298,2174.0263489999998,336.73218699999995,-2510.758547
1,53.35245368,-585.1099194,534.364241,2093.723544,331.63042,-2425.353964
1,53.02608052,-593.0756526,542.6537536,2012.8944,326.446868,-2339.341268
1,52.68499774,-600.8939498,550.810522,1931.558871,321.182807,-2252.741678
1,52.32928966,-608.5628821,558.8325335,1849.737032,315.839524,-2165.576567
1,51.95904421,-616.0805572,566.7178086,1767.449057,310.418372,-2077.867429
1,51.5743529,-623.4451204,574.4644016,1684.7152629999998,304.92066,-1989.635923
1,51.17531079,-630.6547546,582.0704009,1601.556066,299.347752,-1900.903818
1,50.76201649,-637.707681,589.5339297,1517.99197,293.701023,-1811.692993
1,50.33457215,-644.6021594,596.8531463,1434.0436,287.981881,-1722.0254810000001
1,49.89308339,-651.3364887,604.0262447,1349.73168,282.191712,-1631.923392
1,49.43765928,-657.9090074,611.0514547,1265.077,276.331957,-1541.408957
1,48.96841235,-664.318094,617.927043,1180.10046,270.40405699999997,-1450.5045280000002
1,48.48545854,-670.562167,624.6513128,1094.823015,264.40948599999996,-1359.232512
1,47.98891718,-676.6396859,631.2226049,1009.26573,258.349718,-1267.615448
1,47.47891091,-682.5491512,637.6392978,923.4496809999999,252.22624900000002,-1175.67593
1,46.95556575,-688.2891049,643.899808,837.396076,246.04057500000002,-1083.436651
1,46.41901097,-693.8581308,650.0025907,751.1261230000001,239.794247,-990.92037
1,45.86937912,-699.2548549,655.94614,664.661129,233.488783,-898.1499120000001
1,45.30680596,-704.4779457,661.7289893,578.022412,227.125756,-805.1481679999999
1,44.73143046,-709.5261145,667.3497116,491.231356,220.706728,-711.9380839999999
1,44.14339474,-714.3981159,672.8069198,404.30937800000004,214.23328299999997,-618.542672
1,43.54284404,-719.0927477,678.0992673,317.277939,207.70701599999998,-524.984955
1,42.9299267,-723.6088518,683.2254482,230.15848900000003,201.12955499999998,-431.288033
1,42.3047941,-727.9453138,688.1841976,142.972533,194.502495,-337.475028
1,41.66760064,-732.101064,692.9742917,55.741587,187.827486,-243.569073
1,41.01850369,-736.075077,697.5945485,-31.512822,181.106178,-149.593356
1,40.35766357,-739.8663723,702.0438279,-118.769178,174.340232,-55.571054000000004
1,39.68524347,-743.4740145,706.321032,-206.005932,167.53129800000002,38.474634
1,39.00140948,-746.8971137,710.4251052,-293.201568,160.68108099999998,132.520487
1,38.30633046,-750.1348253,714.3550349,-380.334581,153.791253,226.54332799999997
1,37.60017807,-753.1863504,718.1098512,-467.383455,146.863519,320.519936
1,36.88312671,-756.0509363,721.6886274,-554.326718,139.899595,414.42712300000005
1,36.15535345,-758.7278762,725.0904806,-641.142909,132.901186,508.241723
1,35.41703801,-761.2165097,728.3145711,-727.8106220000001,125.87003,601.9405919999999
1,34.66836272,-763.5162228,731.3601033,-814.3084620000001,118.807865,695.5006079999999
1,33.90951245,-765.6264481,734.2263257,-900.6151000000001,111.71641799999999,788.898682
1,33.1406746,-767.5466652,736.9125309,-986.7092180000001,104.597449,882.111758
1,32.36203903,-769.2764003,739.418056,-1072.569575,97.45271799999999,975.116868
1,31.573798,-770.8152266,741.7422827,-1158.175007,90.283974,1067.8910329999999
1,30.77614616,-772.1627646,743.8846372,-1243.504372,83.09300999999999,1160.411362
1,29.96928046,-773.3186819,745.844591,-1328.5366270000002,75.881575,1252.6550519999998
1,29.15340016,-774.2826933,747.6216603,-1413.250773,68.651462,1344.599322
1,28.32870671,-775.054561,749.2154064,-1497.6259320000001,61.404442,1436.221479
1,27.49540374,-775.6340948,750.6254361,-1581.641259,54.14231899999999,1527.4989400000002
1,26.65369703,-776.0211516,751.8514012,-1665.276041,46.866886,1618.4091660000001
1,25.80379439,-776.2156361,752.8929992,-1748.5096420000002,39.579924999999996,1708.929717
1,24.94590569,-776.2175003,753.7499729,-1831.321514,32.28324,1799.038285
1,24.08024276,-776.0267439,754.4221107,-1913.69123,24.978624,1888.712606
1,23.20701934,-775.643414,754.9092467,-1995.598462,17.667892,1977.9305700000002
1,22.32645103,-775.0676053,755.2112605,-2077.0230030000002,10.352837000000001,2066.670166
1,21.43875527,-774.29946,755.3280775,-2157.944767,3.035274,2154.909493
1,20.54415123,-773.3391676,755.2596687,-2238.343778,-4.282993,2242.626771
1,19.6428598,-772.1869652,755.006051,-2318.200192,-11.600159999999999,2329.800363
1,18.73510352,-770.8431371,754.5672866,-2397.494319,-18.914434,2416.408753
1,17.82110651,-769.308015,753.9434839,-2476.2065900000002,-26.223989,2502.430579
1,16.90109445,-767.5819778,753.1347964,-2554.317579,-33.527043,2587.844622
1,15.97529448,-765.6654515,752.1414237,-2631.8080139999997,-40.821781,2672.629784
1,15.0439352,-763.5589089,750.9636108,-2708.658766,-48.106398999999996,2756.765165
1,14.10724656,-761.2628699,749.601648,-2784.8508930000003,-55.379104,2840.2299970000004
1,13.16545982,-758.7779012,748.0558714,-2860.365574,-62.638114,2923.0036880000002
1,12.21880752,-756.1046159,746.3266621,-2935.1841859999995,-69.881614,3005.065811
1,11.26752338,-753.2436737,744.4144468,-3009.2882710000003,-77.107844,3086.3961149999996
1,10.31184227,-750.1957807,742.319697,-3082.659536,-84.315,3166.9745359999997
1,9.352000144,-746.9616888,740.0429296,-3155.2798749999997,-91.501311,3246.781186
1,8.388233989,-743.5421963,737.5847062,-3227.1313800000003,-98.665006,3325.7963860000004
1,7.420781753,-739.9381468,734.9456331,-3298.196319,-105.80431399999999,3404.0006220000005
1,6.449882294,-736.1504298,732.1263614,-3368.457147,-112.917475,3481.3746220000003
1,5.475775325,-732.1799798,729.1275865,-3437.896528,-120.002729,3557.899268
1,4.498701345,-728.0277766,725.9500484,-3506.497346,-127.05833799999999,3633.5556840000004
1,3.518901588,-723.6948449,722.5945308,-3574.2426609999998,-134.082553,3708.325214
1,2.536617962,-719.1822536,719.0618615,-3641.115753,-141.073647,3782.1894
1,1.552092983,-714.4911165,715.3529121,-3707.100122,-148.02989300000002,3855.130015
1,0.565569725,-709.622591,711.4685976,-3772.1794990000003,-154.949564,3927.129063
1,-0.422708247,-704.5778785,707.4098762,-3836.337813,-161.830966,3998.168779
1,-1.412496936,-699.3582238,703.1777493,-3899.559235,-168.672394,4068.23164
1,-2.403551972,-693.9649148,698.7732609,-3961.8281779999998,-175.472176,4137.300343
1,-3.39562867,-688.3992823,694.1974977,-4023.129253,-182.228607,4205.35786
1,-4.388482097,-682.6626997,689.4515885,-4083.447357,-188.94003700000002,4272.387394
1,-5.381867124,-676.7565826,684.5367043,-4142.767585,-195.604805,4338.372401
1,-6.375538495,-670.6823881,679.4540575,-4201.075318,-202.221272,4403.296601
1,-7.369250881,-664.4416152,674.2049021,-4258.356168,-208.78781,4467.143967
1,-8.362758942,-658.0358038,668.7905331,-4314.595989,-215.30278,4529.898769
1,-9.355817392,-651.4665344,663.2122864,-4369.78091,-221.764587,4591.545497
1,-10.34818105,-644.7354281,657.4715382,-4423.897313,-228.171636,4652.0689489999995
1,-11.33960492,-637.8441457,651.5697047,-4476.931844,-234.522343,4711.454187
1,-12.32984421,-630.7943878,645.5082422,-4528.871424,-240.815146,4769.68657
1,-13.31865446,-623.5878937,639.2886459,-4579.703227,-247.048494,4826.7517100000005
1,-14.30579152,-616.2264417,632.9124504,-4629.414713,-253.220836,4882.635549
1,-15.29101169,-608.7118482,626.3812289,-4677.993606,-259.33066499999995,4937.324271
1,-16.27407172,-601.0459674,619.6965926,-4725.427949,-265.376463,4990.804401
1,-17.2547289,-593.2306908,612.8601908,-4771.706005,-271.356734,5043.062739
1,-18.23274112,-585.267947,605.8737102,-4816.816366999999,-277.27002600000003,5094.0863930000005
1,-19.2078669,-577.1597005,598.7388745,-4860.7479029999995,-283.114854,5143.862757
1,-20.1798655,-568.9079522,591.4574438,-4903.489778,-288.889777,5192.3795660000005
1,-21.14849693,-560.5147382,584.0312148,-4945.031443,-294.593398,5239.624841
1,-22.11352205,-551.9821293,576.4620197,-4985.362646,-300.224276,5285.5869219999995
1,-23.07470259,-543.3122311,568.7517258,-5024.473432,-305.78103600000003,5330.254468
1,-24.03180125,-534.5071827,560.9022354,-5062.354154,-311.262314,5373.616468
1,-24.98458171,-525.5691569,552.9154853,-5098.995451,-316.666746,5415.662208
1,-25.93280875,-516.5003589,544.7934458,-5134.388303,-321.993012,5456.381315
1,-26.87624824,-507.3030266,536.538121,-5168.523965,-327.239781,5495.763746
1,-27.81466724,-497.9794293,528.1515474,-5201.394022,-332.405766,5533.799788
1,-28.74783408,-488.5318675,519.6357944,-5232.990345,-337.489702,5570.480036
1,-29.67551833,-478.9626725,510.9929628,-5263.305157,-342.49031299999996,5605.79547
1,-30.59749097,-469.2742053,502.2251851,-5292.330956000001,-347.40637799999996,5639.737345
1,-31.51352434,-459.4688566,493.3346245,-5320.060603,-352.236698,5672.2973010000005
1,-32.42339229,-449.5490458,484.3234745,-5346.487245,-356.980052,5703.467297
1,-33.32687015,-439.5172205,475.1939583,-5371.604348,-361.63529600000004,5733.239644
1,-34.22373485,-429.375856,465.9483284,-5395.405741,-366.201253,5761.606994
1,-35.11376495,-419.1274548,456.5888659,-5417.885528,-370.676834,5788.562351
1,-35.9967407,-408.7745454,447.11788,-5439.038165,-375.060895,5814.09906
1,-36.87244408,-398.3196826,437.5377074,-5458.858438,-379.352391,5838.210818
1,-37.74065886,-387.7654458,427.8507118,-5477.341452,-383.550233,5860.8916850000005
1,-38.60117068,-377.1144394,418.0592831,-5494.482653,-387.653398,5882.136051
1,-39.45376706,-366.3692913,408.1658372,-5510.277795,-391.66087400000004,5901.938679999999
1,-40.29823748,-355.532653,398.172815,-5524.722995,-395.571682,5920.294677
1,-41.13437343,-344.6071983,388.0826819,-5537.814689,-399.38483199999996,5937.199521
1,-41.96196844,-333.595623,377.8979276,-5549.549632,-403.09941100000003,5952.649031999999
1,-42.78081817,-322.5006441,367.6210648,-5559.9249310000005,-406.714473,5966.639415
1,-43.59072043,-311.3249992,357.254629,-5568.938034000001,-410.22916000000004,5979.167194
1,-44.39147522,-300.071446,346.8011779,-5576.586719,-413.64257,5990.229289
1,-45.18288482,-288.742761,336.2632907,-5582.8690830000005,-416.953889,5999.822972
1,-45.9647538,-277.3417397,325.6435672,-5587.783575,-420.162281,6007.945867
1,-46.73688911,-265.8711952,314.9446277,-5591.329007,-423.266976,6014.595971999999
1,-47.49910006,-254.3339576,304.1691118,-5593.504466,-426.26718200000005,6019.771648
1,-48.25119845,-242.7328739,293.3196781,-5594.309446,-429.162173,6023.471619
1,-48.99299854,-231.0708064,282.3990035,-5593.743727,-431.951234,6025.694961
1,-49.72431716,-219.3506327,271.4097823,-5591.807463,-434.63367200000005,6026.441135
1,-50.44497371,-207.5752448,260.3547258,-5588.501116,-437.208827,6025.709954
1,-51.15479022,-195.747548,249.2365617,-5583.825522,-439.676072,6023.501593999999
1,-51.85359141,-183.8704608,238.058033,-5577.781803,-442.03479100000004,6019.816594
1,-52.5412047,-171.9469139,226.8218978,-5570.371477000001,-444.284401,6014.6558780000005
1,-53.21746027,-159.9798492,215.5309282,-5561.596359,-446.42434099999997,6008.020700000001
1,-53.88219112,-147.9722196,204.1879102,-5551.458605,-448.45410499999997,5999.9127100000005
1,-54.53523309,-135.9269879,192.7956422,-5539.960734,-450.373165,5990.333899
1,-55.17642488,-123.8471261,181.3569351,-5527.105573,-452.18105899999995,5979.2866429999995
1,-55.80560814,-111.735615,169.874611,-5512.896301,-453.877347,5966.773648
1,-56.42262748,-99.59544281,158.351503,-5497.336405,-455.461611,5952.798016000001
1,-57.02733049,-87.42960518,146.790454,-5480.429735,-456.933444,5937.363178999999
1,-57.61956783,-75.24110393,135.1943166,-5462.1804600000005,-458.292505,5920.472965
1,-58.19919322,-63.03294649,123.5659517,-5442.593079,-459.538431,5902.131521
1,-58.76606348,-50.80814515,111.9082284,-5421.672432,-460.67094699999996,5882.343379
1,-59.3200386,-38.56971629,100.224023,-5399.423678,-461.689745,5861.113423
1,-59.86098173,-26.32067966,88.51621811,-5375.852295,-462.59459400000003,5838.446889
1,-60.38875925,-14.06405765,76.78770252,-5350.964113,-463.385252,5814.349365
1,-60.9032408,-1.80287448,65.0413699,-5324.765259,-464.061543,5788.8268020000005
1,-61.40429926,10.45984447,53.28011837,-5297.2622010000005,-464.623291,5761.885491999999
1,-61.89181087,22.72107345,41.50684974,-5268.4617259999995,-465.070353,5733.532079
1,-62.36565518,34.9777871,29.72446877,-5238.37094,-465.40263,5703.77357
1,-62.82571511,47.22696113,17.93588249,-5206.997257,-465.620034,5672.617291
1,-63.27187702,59.46557315,6.143999445,-5174.348432,-465.72251,5640.070942
1,-63.70403065,71.69060336,-5.648271009,-5140.432506,-465.71002500000003,5606.1425420000005
1,-64.12206922,83.89903532,-17.43801941,-5105.257861,-465.582601,5570.840462
1,-64.52588945,96.08785666,-29.22233693,-5068.833154,-465.34026,5534.173414
1,-64.91539153,108.2540599,-40.99831606,-5031.167394,-464.98305700000003,5496.1504509999995
1,-65.29047921,120.394643,-52.76305138,-4992.269865,-464.51108,5456.780945
1,-65.65105979,132.5066105,-64.51364021,-4952.150148,-463.92445000000004,5416.074609
1,-65.99704414,144.5869738,-76.24718338,-4910.818165000001,-463.22332100000006,5374.041486
1,-66.32834675,156.6327521,-87.96078592,-4868.2841020000005,-462.407847,5330.691949
1,-66.64488572,168.6409732,-99.6515578,-4824.558453,-461.478248,5286.03669
1,-66.94658279,180.6086741,-111.3166146,-4779.651998,-460.43473300000005,5240.086731
1,-67.23336338,192.532902,-122.9530782,-4733.575836,-459.277577,5192.853413
1,-67.50515656,204.4107145,-134.5580777,-4686.341319,-458.007055,5144.348374
1,-67.76189512,216.2391809,-146.1287497,-4637.960107,-456.62348599999996,5094.583593
1,-68.00351556,228.0153826,-157.6622395,-4588.444124,-455.127211,5043.5713350000005
1,-68.22995812,239.7364139,-169.1557015,-4537.805602,-453.518593,4991.324206
1,-68.44116677,251.3993827,-180.6063,-4486.057037,-451.798039,4937.855076
1,-68.63708923,263.0014111,-192.0112097,-4433.2111780000005,-449.965967,4883.177145
1,-68.81767703,274.5396366,-203.3676169,-4379.281070999999,-448.022839,4827.30391
1,-68.98288544,286.0112121,-214.6727196,-4324.280037,-445.96911700000004,4770.249143
1,-69.13267355,297.413307,-225.9237285,-4268.221617,-443.805318,4712.026935
1,-69.26700424,308.743108,-237.1178678,-4211.11966,-441.53197,4652.65163
1,-69.38584423,319.9978195,-248.2523755,-4152.988257,-439.149645,4592.1379019999995
1,-69.48916403,331.1746644,-259.3245044,-4093.8417409999997,-436.65891500000004,4530.500656
1,-69.576938,342.2708849,-270.3315229,-4033.694709,-434.06040700000005,4467.755115999999
1,-69.64914432,353.2837432,-281.2707152,-3972.5620000000004,-431.35477,4403.91677
1,-69.70576504,364.2105217,-292.1393824,-3910.458695,-428.542653,4339.001337
1,-69.74678602,375.0485245,-302.9348428,-3847.400117,-425.62474899999995,4273.024866
1,-69.77219699,385.7950773,-313.6544329,-3783.40182,-422.601795,4206.003615
1,-69.78199152,396.4475284,-324.295508,-3718.4796,-419.47452799999996,4137.954127999999
1,-69.77616705,407.0032494,-334.8554426,-3652.649473,-416.243718,4068.893191
1,-69.75472486,417.4596358,-345.3316314,-3585.9276859999995,-412.910168,3998.8378430000002
1,-69.71767009,427.8141074,-355.7214895,-3518.330684,-409.474692,3927.8053760000003
1,-69.66501172,438.0641093,-366.0224536,-3449.875165,-405.93813700000004,3855.8133019999996
1,-69.5967626,448.2071125,-376.2319822,-3380.578003,-402.30138300000004,3782.879386
1,-69.51293941,458.2406141,-386.3475563,-3310.456303,-398.565332,3709.021624
1,-69.41356268,468.1621384,-396.3666802,-3239.527357,-394.730897,3634.258254
1,-69.29865678,477.9692374,-406.2868819,-3167.808677,-390.79902400000003,3558.607701
1,-69.1682499,487.6594912,-416.1057138,-3095.317951,-386.77068099999997,3482.088632
1,-69.02237406,497.2305088,-425.8207535,-3022.073065,-382.646869,3404.719934
1,-68.86106511,506.6799285,-435.4296039,-2948.092092,-378.42859999999996,3326.520692
1,-68.6843627,516.0054188,-444.9298943,-2873.3932809999997,-374.116919,3247.5102
1,-68.49231026,525.2046786,-454.3192808,-2797.995057,-369.712893,3167.7079500000004
1,-68.28495504,534.275438,-463.5954469,-2721.916032,-365.21759999999995,3087.133632
1,-68.06234803,543.2154588,-472.7561038,-2645.174983,-360.63215099999996,3005.8071339999997
1,-67.82454402,552.0225352,-481.7989914,-2567.79083,-355.957679,2923.7485089999996
1,-67.57160151,560.694494,-490.7218786,-2489.782669,-351.195339,2840.977997
1,-67.30358278,569.2291954,-499.522564,-2411.169739,-346.34630799999996,2757.5160469999996
1,-67.02055379,577.6245335,-508.1988762,-2331.971455,-341.411774,2673.383218
1,-66.72258423,585.8784368,-516.7486745,-2252.207342,-336.392958,2588.6003
1,-66.40974746,593.9888687,-525.1698496,-2171.897079,-331.291103,2503.188182
1,-66.08212052,601.9538278,-533.4603238,-2091.060488,-326.107463,2417.1679510000004
1,-65.73978408,609.771349,-541.6180515,-2009.717512,-320.843314,2330.560837
1,-65.38282247,617.4395031,-549.6410201,-1927.888226,-315.499965,2243.388191
1,-65.01132361,624.9563982,-557.5272503,-1845.5928040000001,-310.078736,2155.67154
1,-64.625379,632.3201794,-565.2747961,-1762.851563,-304.580947,2067.43251
1,-64.22508371,639.5290297,-572.8817463,-1679.684908,-299.007973,1978.69287
1,-63.81053637,646.5811703,-580.346224,-1596.1133650000002,-293.36116699999997,1889.4745320000002
1,-63.38183909,653.4748611,-587.6663875,-1512.157548,-287.641948,1799.7994959999999
1,-62.93909751,660.2084012,-594.8404308,-1427.83817,-281.851713,1709.6898829999998
1,-62.48242071,666.7801289,-601.8665839,-1343.176043,-275.991892,1619.1679350000002
1,-62.01192121,673.1884227,-608.7431134,-1258.192045,-270.063937,1528.2559820000001
1,-61.52771495,679.4317014,-615.4683226,-1172.907164,-264.0693,1436.976453
1,-61.02992125,685.5084244,-622.0405524,-1087.34241,-258.00946600000003,1345.351876
1,-60.51866278,691.4170923,-628.4581812,-1001.518925,-251.885931,1253.404856
1,-59.99406552,697.156247,-634.7196257,-915.457862,-245.700202,1161.158064
1,-59.45625877,702.7244725,-640.8233411,-829.1804619999999,-239.45380799999998,1068.63427
1,-58.90537507,708.1203947,-646.7678214,-742.7080100000001,-233.148289,975.85631
1,-58.34155018,713.3426822,-652.5516002,-656.0618460000001,-226.78520699999999,882.8470530000001
1,-57.76492307,718.3900463,-658.1732503,-569.263343,-220.36612399999999,789.629467
1,-57.17563585,723.2612417,-663.6313849,-482.333918,-213.89263499999998,696.226553
1,-56.57383379,727.9550662,-668.9246574,-395.295021,-207.366313,602.661334
1,-55.95966519,732.4703616,-674.0517618,-308.16812400000003,-200.788797,508.956921
1,-55.33328146,736.8060139,-679.0114332,-220.974721,-194.161693,415.136414
1,-54.69483699,740.960953,-683.8024481,-133.73632800000001,-187.48664,321.222957
1,-54.04448915,744.9341537,-688.4236242,-46.474461000000005,-180.76528800000003,227.239749
1,-53.38239826,748.7246357,-692.8738217,40.789342,-173.999287,133.209945
1,-52.70872751,752.3314635,-697.1519425,128.03354299999998,-167.190309,39.156766000000005
1,-52.02364299,755.753747,-701.2569313,215.236637,-160.340048,-54.896589
1,-51.32731356,758.9906419,-705.1877752,302.377086,-153.450176,-148.92691
1,-50.61991088,762.0413493,-708.9435045,389.433407,-146.522398,-242.911009
1,-49.90160935,764.9051165,-712.5231926,476.384117,-139.55843,-336.825687
1,-49.17258604,767.5812367,-715.9259565,563.207766,-132.559988,-430.647778
1,-48.43302067,770.0690495,-719.1509566,649.882926,-125.528799,-524.354138
1,-47.68309557,772.3679409,-722.1973973,736.388213,-118.46659,-617.9216339999999
1,-46.92299561,774.4773438,-725.0645271,822.7022870000001,-111.37511,-711.327188
1,-46.15290819,776.3967374,-727.7516386,908.803863,-104.256097,-804.547755
1,-45.37302317,778.1256482,-730.258069,994.671667,-97.11133299999999,-897.560334
1,-44.58353281,779.6636493,-732.5831999,1080.284546,-89.942556,-990.3419899999999
1,-43.78463176,781.0103614,-734.7264577,1165.621358,-82.751548,-1082.869799
1,-42.97651697,782.1654518,-736.6873138,1250.661049,-75.540091,-1175.120969
1,-42.1593877,783.1286356,-738.4652844,1335.3826530000001,-68.309934,-1267.072708
1,-41.3334454,783.899675,-740.0599309,1419.765248,-61.062892,-1358.702356
1,-40.4988937,784.4783797,-741.4708601,1503.788022,-53.800736,-1449.987286
1,-39.65593837,784.8646066,-742.6977238,1587.430251,-46.52527,-1540.9049810000001
1,-38.80478725,785.0582606,-743.7402195,1670.6712989999999,-39.238276,-1631.433012
1,-37.94565018,785.0592936,-744.5980901,1753.490618,-31.941569,-1721.5490490000002
1,-37.078739,784.8677053,-745.2711239,1835.86777,-24.636931,-1811.2308500000001
1,-36.20426744,784.4835428,-745.7591551,1917.7824489999998,-17.326166,-1900.456283
1,-35.32245113,783.9069009,-746.0620633,1999.214437,-10.011089,-1989.203348
1,-34.43350747,783.1379217,-746.1797739,2080.143637,-2.6935040000000003,-2077.450133
1,-33.53765567,782.1767949,-746.112258,2160.550084,4.624796,-2165.17488
1,-32.63511659,781.0237575,-745.8595323,2240.413945,11.941996000000001,-2252.355941
1,-31.72611277,779.6790938,-745.4216593,2319.715508,19.256281,-2338.9718000000003
1,-30.81086835,778.1431356,-744.7987472,2398.435215,26.565869000000003,-2425.001095
1,-29.88960899,776.4162617,-743.9909497,2476.5536509999997,33.868945000000004,-2510.422585
1,-28.96256186,774.4988981,-742.9984662,2554.0515219999997,41.163694,-2595.215216
1,-28.02995552,772.3915177,-741.8215417,2630.909721,48.448345,-2679.3580549999997
1,-27.09201995,770.0946405,-740.4604668,2707.109273,55.721072,-2762.830356
1,-26.1489864,767.6088331,-738.9155774,2782.631401,62.980104000000004,-2845.611494
1,-25.2010874,764.9347086,-737.1872547,2857.457449,70.223626,-2927.681075
1,-24.24855668,762.0729267,-735.2759253,2931.56897,77.449867,-3009.0188369999996
1,-23.29162912,759.0241935,-733.1820609,3004.947671,84.657045,-3089.6047160000003
1,-22.33054066,755.7892612,-730.9061782,3077.5754460000003,91.84337799999999,-3169.418824
1,-21.36552829,752.3689276,-728.4488388,3149.434387,99.00709499999999,-3248.441482
1,-20.39682996,748.7640368,-725.8106493,3220.506762,106.14641400000001,-3326.653176
1,-19.42468453,744.9754779,-722.9922606,3290.775026,113.25959699999999,-3404.0346229999996
1,-18.4493317,741.0041857,-719.9943682,3360.2218430000003,120.34487299999999,-3480.566716
1,-17.47101198,736.85114,-716.8177119,3428.830097,127.400493,-3556.23059
1,-16.48996661,732.5173652,-713.4630756,3496.582837,134.42472999999998,-3631.007567
1,-15.50643749,728.0039307,-709.9312872,3563.463365,141.41583500000002,-3704.8792
1,-14.52066713,723.3119499,-706.2232181,3629.45517,148.372092,-3777.8272620000002
1,-13.53289862,718.4425804,-702.3397833,3694.541972,155.291785,-3849.833768
1,-12.5433755,713.3970236,-698.2819413,3758.707722,162.17320899999999,-3920.8809309999997
1,-11.5523418,708.1765242,-694.0506931,3821.93658,169.014648,-3990.951228
1,-10.56004186,702.7823703,-689.6470831,3884.212948,175.81444100000002,-4060.027378
1,-9.566720384,697.2158925,-685.0721977,3945.521448,182.57088299999998,-4128.092342
1,-8.572622297,691.4784644,-680.327166,4005.846977,189.28233500000002,-4195.129312
1,-7.577992729,685.5715014,-675.4131587,4065.174641,195.947114,-4261.121766
1,-6.583076937,679.4964608,-670.3313884,4123.48981,202.56360299999997,-4326.0534020000005
1,-5.58812025,673.2548415,-665.0831091,4180.778074,209.130141,-4389.908215
1,-4.593368006,666.8481834,-659.6696158,4237.025320000001,215.64512200000001,-4452.670453
1,-3.599065494,660.2780672,-654.0922443,4292.217666,222.106951,-4514.324617
1,-2.60545789,653.5461138,-648.3523709,4346.341505,228.514011,-4574.8555049999995
1,-1.612790202,646.653984,-642.4514119,4399.383461,234.864729,-4634.24819
1,-0.621307201,639.6033785,-636.3908234,4451.330455,241.157543,-4692.4879980000005
1,0.368746628,632.3960365,-630.1721007,4502.169683,247.390902,-4749.560585
1,1.357127159,625.0337365,-623.7967786,4551.888594,253.56325500000003,-4805.451849
1,2.343590674,617.5182947,-617.2664299,4600.474923,259.673095,-4860.148007
1,3.327893931,609.8515655,-610.5826662,4647.916669,265.718904,-4913.635573
1,4.309794219,602.0354403,-603.7471366,4694.20215,271.699186,-4965.901347
1,5.28904942,594.0718476,-596.7615278,4739.319937,277.612478,-5016.932425999999
1,6.265418071,585.9627522,-589.6275635,4783.258898,283.457317,-5066.716215
1,7.238659419,577.7101547,-582.347004,4826.0081979999995,289.232262,-5115.24046
1,8.208533482,569.3160913,-574.9216458,4867.557277,294.935883,-5162.49316
1,9.174801112,560.7826329,-567.3533211,4907.895894,300.566772,-5208.462665999999
1,10.13722405,552.111885,-559.6438973,4947.014094,306.123543,-5253.137648
1,11.09556497,543.3059868,-551.7952768,4984.90223,311.604832,-5296.507062
1,12.04958759,534.367111,-543.8093962,5021.5509520000005,317.009275,-5338.560227
1,12.99905666,525.2974629,-535.6882259,5056.951218,322.335541,-5379.2867590000005
1,13.94373806,516.0992803,-527.43377,5091.094294,327.58232100000004,-5418.676615
1,14.88339887,506.7748326,-519.048065,5123.971765,332.748317,-5456.720082
1,15.81780738,497.3264203,-510.5331803,5155.575502000001,337.83225300000004,-5493.407755
1,16.74673319,487.7563747,-501.8912167,5185.897728,342.832875,-5528.730603
1,17.66994726,478.0670567,-493.1243068,5214.930941,347.74895100000003,-5562.679902999999
1,18.58722195,468.2608572,-484.2346137,5242.668001999999,352.57927100000006,-5595.247273
1,19.4983311,458.3401953,-475.2243309,5269.102047,357.32263600000005,-5626.424693999999
1,20.40305004,448.307519,-466.0956816,5294.226575,361.97787999999997,-5656.204455
1,21.3011557,438.1653034,-456.8509184,5318.035371,366.543859,-5684.57923
1,22.19242665,427.9160508,-447.4923223,5340.522561,371.019429,-5711.542001
1,23.07664312,417.5622901,-438.0222025,5361.6826120000005,375.403512,-5737.086124
1,23.9535871,407.1065758,-428.4428958,5381.5102990000005,379.695008,-5761.205296
1,24.82304237,396.5514875,-418.7567658,5400.0007160000005,383.89285,-5783.893577000001
1,25.68479455,385.8996294,-408.9662026,5417.14932,387.996026,-5805.145356999999
1,26.53863117,375.1536297,-399.0736218,5432.951876,392.003513,-5824.955389
1,27.38434172,364.3161396,-389.0814645,5447.40449,395.91432100000003,-5843.3188
1,28.22171767,353.3898331,-378.9921961,5460.503576,399.727482,-5860.231058
1,29.05055258,342.3774058,-368.8083062,5472.245922,403.442061,-5875.687983
1,29.87064208,331.281575,-358.5323076,5482.628635,407.05713399999996,-5889.685769
1,30.68178398,320.1050781,-348.1667359,5491.649141,410.57182100000006,-5902.220961999999
1,31.4837783,308.8506728,-337.7141486,5499.3052179999995,413.98524199999997,-5913.29046
1,32.27642732,297.5211357,-327.1771249,5505.594985,417.296561,-5922.891546
