Output (S),Ia,Ib,Ic,Va,Vb,Vc
0,52.23888925,-14.18665961,-38.47766718,3723.0286939999996,2977.875395,-6700.904089000001
1,-633.0613343,-195.9635413,-48.3607475,-440.694353,4127.596781,-3686.9024280000003
1,827.9293073,65.23510656,-14.91717665,-1993.97143,-96.141562,2090.1129920000003
1,734.6266364,28.79059658,41.57353855,405.097814,-4119.435111000001,3714.337297
1,46.44793484,-144.4694871,100.8507228,5429.4675050000005,194.15964699999998,-5623.627152
0,10.98740111,76.67805651,-90.92992559,-5901.8964399999995,6016.693584000001,-114.797144
0,-28.38518649,-11.30473421,41.57773584,5462.4930030000005,-5766.494932,304.001929
1,39.21879516,745.7430072,-782.9198497,421.52326700000003,-39.086960000000005,-382.43631799999997
0,-65.44784324,66.60456557,1.067194476,-3633.4672439999995,-3011.556889,6645.024133
0,-55.45258288,97.49324181,-45.50040987,-5660.303495,-275.301983,5935.6054779999995
1,-353.667419,877.7307233,-524.0652263,291.416895,169.265976,-460.68286
1,877.4272994,-341.5054941,-535.9192482,268.49823,-464.61902299999997,196.120793
0,-69.66304166,56.88751846,15.18329015,-1446.6795639999998,-4690.983792,6137.663355999999
0,47.61785763,-37.73877106,-7.608958669,4608.091939,1852.233372,-6460.3253
1,-8.572622297,691.4784644,-680.327166,4005.846977,189.28233500000002,-4195.129312
0,-47.4344206,-12.42346646,62.5327806,4047.275892,-6565.778549000001,2518.502657
0,-71.23756813,59.61844074,8.632043733,-1155.352374,-4992.257127,6147.609501
1,-29.88960899,776.4162617,-743.9909497,2476.5536509999997,33.868945000000004,-2510.422585
1,-840.5368419,655.0429914,187.5989664,-79.878744,437.684159,-357.805415
0,-69.91264596,32.83803734,39.87624725,-453.357344,-5530.527706,5983.885050000001
1,871.5242156,-507.72952,-35.84967855,184.342257,-2676.453395,2492.1111379999998
0,35.4140522,50.10714344,-88.55223362,-3908.871868,6852.228668999999,-2943.3568010000004
1,-646.3484453,849.9212765,27.73158916,116.268515,667.712705,-783.981209
1,393.1563323,-899.1125735,-44.43742251,-265.80884,878.6124380000001,-612.803598
0,-70.4104067,36.51382999,36.70027366,-870.385868,-5289.314008,6159.699876
0,-68.45342173,27.36331761,43.0199015,3536.2033850000003,-5958.833628,2422.630243
0,-7.894288651,58.45114535,-50.55685669,-6637.872791000001,3839.4980140000002,2798.3747769999995
1,416.242412,-883.3316644,467.086989,-262.527375,-201.904417,464.431792
1,-832.341258,672.5868886,159.7522118,-65.50011599999999,432.59100500000005,-367.090878
1,-428.3034114,883.1137298,-454.8122836,255.91819,209.39009299999998,-465.30829400000005
1,740.2450041,-788.194077,47.9468105,-44.568029,-379.036042,423.60407100000003
1,-64.625379,632.3201794,-565.2747961,-1762.851563,-304.580947,2067.43251
1,0.30942549,-717.9629438,720.163391,-3770.138603,-162.093525,3932.2321279999996
0,35.26619103,-62.72393695,40.08024978,6667.653453999999,-2461.527288,-4206.126166
0,-23.39029236,94.96324138,-74.82645513,-6814.8976059999995,3440.630688,3374.266918
1,40.35766357,-739.8663723,702.0438279,-118.769178,174.340232,-55.571054000000004
0,46.52128049,-38.62897665,-5.62173958,4754.379674,1649.383241,-6403.762914999999
1,503.4234074,-887.0380664,-38.12270901,-211.947923,240.172372,-28.224449000000003
0,-67.39387856,95.98851292,-26.17403268,-3912.2790849999997,-2006.89137,5919.170443999999
0,-55.23571332,-1.860136548,59.77357266,3083.402729,-6627.473677,3544.070948
0,-71.60238678,66.93002196,1.566129344,-1877.5742260000002,-4494.715786,6372.2900119999995
0,54.27818427,-34.52949419,-17.0028149,2942.245042,3687.044218,-6629.2892600000005
1,5.038061939,594.1942438,-596.5364866,4737.8430880000005,277.56729,-5015.410378
0,47.48825336,21.64175927,-66.78720964,-2371.4141879999997,6669.365362,-4297.951174
0,45.86428334,14.68880124,-57.07730252,-2539.871554,6633.488455,-4093.616901
0,7.805956878,77.00914351,-87.8368314,-6090.89228,5781.806030000001,309.086239
0,-61.36474754,92.47058297,-34.47160661,-4996.875521,-1317.7413920000001,6314.616902000001
1,782.703233,-66.64815117,22.07621678,376.373492,-3993.0291939999997,3616.6557129999997
0,-31.27057085,72.6355244,-38.65616735,-6620.583540999999,2300.199451,4320.3840789999995
1,154.0573755,-843.1929888,691.296066,-354.887313,-66.8844,421.77171300000003
1,-18.48844642,-590.5847569,611.5444177,-4815.811363,-282.336252,5098.147615
0,16.91314005,-26.96341947,6.608206928,6361.324288,-1832.6289080000001,-4528.695391
1,-480.192647,-417.3010203,897.6225834,-435.74153700000005,260.769003,174.972523
0,25.01456081,65.01149763,-93.42365974,-4889.312153,6663.15639,-1773.8442369999998
0,-65.92707627,16.00781235,52.30614611,845.937895,-6197.755817,5351.817922
0,48.79867542,4.588009028,-57.08459019,-2491.092747,6597.379976,-4106.287229
1,328.2006417,-874.7880381,546.5851329,-303.202416,-154.63261,457.83502599999997
1,459.1941112,-893.6234203,434.4523729,-236.02140100000003,-227.449717,463.471118
1,49.68579563,-658.0775601,610.8765165,1266.558018,276.33474,-1542.892769
0,-69.18491752,65.02336943,6.064300815,-2058.229217,-4378.920964,6437.150181
1,55.91267287,-394.3612007,341.2164103,4207.670698,288.950343,-4496.621040999999
0,62.12958859,-19.97150415,-42.15808444,77.969969,5732.233034,-5810.2030030000005
1,-860.870929,261.7690007,601.200177,-302.464404,458.49273800000003,-156.028334
1,-334.5130952,-539.8329946,876.4320743,-464.09133099999997,194.653855,269.437476
0,34.12815928,18.34704696,-49.64047497,5421.723241,608.478563,-6030.201804
0,-63.63539446,47.83231001,12.15490507,-3472.860688,-3203.4329580000003,6676.293635
1,-768.5003624,-50.20716439,-19.46433724,-241.05465999999998,3475.203677,-3234.1490169999997
1,-554.9590924,3.764027425,-39.77962538,-2813.419884,6302.963095,-3489.543211
1,-681.3580657,-10.64906913,-32.83385199,-2119.7951390000003,5732.5605590000005,-3612.76542
1,224.6387128,-12.2505343,16.49913188,3793.703903,-6460.349324,2666.645421
0,-65.41770679,38.48488348,23.58897424,1527.750048,-6198.2135929999995,4670.463545
0,8.793275386,64.95850424,-71.41996707,-6085.480192000001,5621.873906,463.606286
1,23.70308092,407.2477899,-428.2373386,5380.027873,379.666705,-5759.694578000001
0,-25.13931287,63.0021274,-37.86281453,-6541.997318999999,2167.056386,4374.940933
0,-27.05643919,-36.1546056,63.21104479,5282.560173,-6160.999151999999,878.4389789999999
0,50.56265496,-14.50157912,-39.35801794,3484.1122800000003,3243.442224,-6727.554504
1,-55.33328146,736.8060139,-679.0114332,-220.974721,-194.161693,415.136414
1,-769.0151921,761.0635144,7.949414064,14.760185,396.23064800000003,-410.990833
1,-248.7936606,859.3318062,-608.5003097,334.653869,113.41092400000001,-448.06478200000004
0,2.174118361,-57.65105496,51.73293351,6602.577938,-4008.683701,-2593.894237
0,-53.59044795,6.225889209,49.66057646,3146.845196,-6561.215276,3414.37008
1,-66.89905619,167.6975939,-98.35635235,-4825.587162,-462.458007,5288.045169
0,1.710558754,-26.93215574,22.14891184,6510.823517,-3456.555476,-3054.268041
0,35.23354453,23.91267756,-62.83704487,-4281.760373,6567.300146,-2285.539773
1,-30.19317819,780.47255,55.70128263,405.00175099999996,-2470.91317,2065.911419
1,-658.5801958,184.3673468,-10.70532022,841.5899029999999,2581.070272,-3422.6601750000004
0,59.36070347,-10.30726406,-49.05343941,-965.4964,6193.6213020000005,-5228.124902
0,-69.55624724,83.83311642,-17.74764159,-3532.255837,-3056.3757619999997,6588.63161
0,54.57777853,9.173053285,-66.79412876,250.858575,5773.890396999999,-6024.748971999999
1,317.8586415,-25.42195247,47.15932467,3643.80159,-6664.120452,3020.3188619999996
1,-792.8225513,95.78771547,-35.50968124,-367.927901,4016.785278,-3648.857377
0,18.51589807,-45.01162371,28.68844591,6478.025114,-2167.480359,-4310.544766
1,-657.2229761,-155.2292428,-42.04398778,-330.456797,4080.1754730000002,-3749.718676
1,867.9313418,58.92911587,-5.724348719,-1263.821394,-1343.220648,2607.042042
1,860.1836556,-248.910808,-609.1340857,308.703659,-457.363434,148.659775
1,-38.35547644,-377.2842,417.8889337,-5493.014945,-387.653167,5880.668112
0,-57.25200332,87.10988518,-27.948715,-5106.131899,-1165.21669,6271.3486
1,-728.295025,-67.29721142,797.6856513,-411.76252700000003,395.220243,16.542284000000002
1,-521.845408,878.1721818,-356.3290375,205.05140699999998,259.989422,-465.040818
0,-44.10064212,61.53142548,-17.43078336,-5669.124857,-200.828551,5869.953419
1,-779.4440269,-24.61965273,-24.52369536,-1338.0826909999998,4923.944861,-3585.86217
0,-35.17537574,-25.33422161,63.2874842,5157.271669,-6164.8879050000005,1007.616247
0,26.29946866,59.92966211,-89.14250117,-4866.834049,6630.099938,-1763.265889
1,196.4936052,-843.5714916,649.0776974,-354.770394,-84.16287,438.93325300000004
1,-758.5829163,-69.22951206,23.58192844,2653.554277,-1154.342695,-1499.2115929999998
0,-32.23977367,63.42598657,-31.1862129,-6330.644638999999,1359.992755,4970.651884
0,-67.25771971,57.91856736,12.15997138,-3521.3402730000003,-3167.8283559999995,6689.168629000001
1,-56.17749881,-99.76493532,158.1816684,-5495.872018999999,-455.461479,5951.333498
1,204.1687035,643.3242601,-845.368541,451.367785,-125.54986400000001,-325.817921
0,2.301400915,82.872334,-88.4353806,-6319.249486,5494.453107,824.796379
1,-655.5480081,840.5033282,-184.9573976,116.021664,333.03006,-449.051724
0,54.98607714,-19.35280609,-33.69014276,3333.9921339999996,3384.4663050000004,-6718.458439
1,72.47031089,-799.0832189,726.6106501,-393.90065,-18.598052,412.49871299999995
0,6.159728483,-32.23471277,27.88550617,6544.934055,-3320.971896,-3223.9621589999997
0,-4.236004047,-21.00328485,21.79034083,6442.029748,-3856.2066179999997,-2585.82313
1,-854.9411304,-61.82450954,9.598491403,1575.088614,826.874224,-2401.962838
0,26.15456316,36.96776358,-63.12232673,-5345.856692,6120.199602,-774.3429100000001
0,-37.60265937,-11.56345398,49.16611335,3156.7594630000003,-6573.506423000001,3416.74696
0,57.3536546,-52.12235407,-5.231300533,4064.828174,2543.249324,-6608.077498
0,-68.31045688,39.68179451,30.93219438,-270.450422,-5575.203326,5845.653748000001
0,-66.56146628,38.39134432,24.52649717,-2245.749297,-4322.119824,6567.869121000001
1,459.3494658,423.650477,-883.0008635,465.002604,-257.964542,-207.038062
0,50.09903911,-58.75956966,8.660530545,5119.75684,1138.39506,-6258.1519
1,833.0016449,34.69903694,17.41773745,697.187117,-4160.617857,3463.430729
0,-64.70037781,77.75514761,-11.22042922,-3843.692677,-2753.520077,6597.212753999999
0,52.19364228,-16.99130342,-38.13960535,3323.579424,3404.0589109999996,-6727.638335
1,725.3895869,-799.6250396,76.22625146,-59.034239,-370.525254,429.559493
1,856.7646296,-235.5228136,-619.1032597,314.096409,-455.83654600000006,141.740137
1,429.1010085,-882.9427655,455.8381117,-256.365758,-208.635955,465.001713
1,-690.8093327,822.5996973,-129.760152,87.500314,352.730598,-440.230912
1,6.696687908,-736.3203857,731.9546686,-3366.9830479999996,-112.91672700000001,3479.8997860000004
0,36.19938438,50.73886907,-90.21214671,-3745.5982959999997,6881.685788999999,-3136.087482
1,28.22171767,353.3898331,-378.9921961,5460.503576,399.727482,-5860.231058
0,-8.600027484,57.2345909,-52.29700508,-6615.725093999999,4091.82884,2523.896254
0,13.08784206,-61.34101026,44.65305116,6643.70212,-3033.49904,-3610.20308
1,-521.0849612,878.8694473,-355.6712627,205.191008,259.776836,-464.967844
0,0.969055787,-48.86536576,50.55786939,6579.634622,-3805.608444,-2774.026178
1,698.3885209,12.84194558,31.635777,2004.544014,-5622.929179999999,3618.385166
1,-682.3366515,339.4200884,0.876155401,-698.692918,2845.9015750000003,-2147.2086569999997
0,57.99959388,-6.372494744,-49.68730968,1709.1163430000001,4812.532813,-6521.6491559999995
1,785.6718189,25.65900087,23.83718428,1275.270964,-4852.779041,3577.508077
0,-52.31866072,16.75579227,32.2260816,3613.126682,-6417.303805,2804.177123
0,58.79111265,-21.85226884,-40.64631419,274.579745,5622.930225,-5897.50997
0,11.628403,74.1429123,-88.79420811,-5890.682919,6000.202912,-109.519982
1,-560.1559136,-322.9673118,885.2957541,-453.34487,307.365696,145.979174
1,411.0083918,471.5180766,-882.5275043,465.91039,-233.077108,-232.833271
0,10.05142159,-33.44025192,25.19865637,6543.323985000001,-2957.597918,-3585.726067
1,-768.5756806,40.04623091,-38.30185318,-385.15323,4072.319966,-3687.1667359999997
0,45.19692535,-25.58369311,-17.89339671,5347.128864,757.8024409999999,-6104.931305
0,8.326132728,47.99205315,-59.90670496,-6140.863332999999,5335.09383,805.7695030000001
0,10.98194469,73.67936044,-87.56991973,-5937.603936,5939.933758,-2.329822
1,-805.8159832,716.2174938,91.70502188,-29.021146,417.425855,-388.40470899999997
0,18.96170875,-40.43123403,23.4255638,6558.717506,-2866.0123139999996,-3692.7051920000004
0,-10.58968985,58.0652321,-51.14457294,-6641.140506,3924.5513560000004,2716.5891500000002
1,3.851274597,-766.2292727,764.4589769,-412.165325,17.819241,394.346084
1,641.3129132,53.61137662,35.06166547,1510.041291,-5048.265123,3538.223832
0,52.72196823,-21.79790101,-29.05394838,3689.3650199999997,3004.4807210000004,-6693.845752
1,833.6304732,-656.9818219,-3.509012749,86.830161,-2344.560845,2257.730684
0,-61.44966302,17.11054802,44.339115,235.69648299999997,-5886.3613270000005,5650.664844
1,-784.8546392,-68.1658101,20.77127563,2443.0536349999998,-739.885179,-1703.1684559999999
1,-117.7935866,40.14447733,-49.68447283,-4035.3963320000003,6506.4263,-2471.029968
1,475.3503678,35.84021605,5.905358058,2795.716726,-5953.99156,3158.274834
0,8.91208686,75.25515054,-82.24423049,-6121.918175999999,5696.656075,425.262101
0,-68.26323659,39.91458388,30.56552776,-371.79153,-5523.569546,5895.361075999999
0,-43.7190327,6.548357039,33.83741434,4502.396712,-6230.150421,1727.753698
1,3.823825342,-766.2534814,764.4321594,-412.166722,17.820352,394.346381
1,47.26106159,22.98077354,-67.53361892,5272.374789,463.71493300000003,-5736.089722
1,-867.9313049,-58.92875569,5.724478748,1263.885986,1343.221374,-2607.10736
1,-315.2093308,872.2293644,-557.0222973,308.126555,148.68841899999998,-456.814974
0,-53.51084264,-4.411032469,60.70753586,3354.5261969999997,-6629.019705,3274.493508
1,629.7266879,70.69556047,-33.81981015,-3380.563373,2750.56727,629.996114
0,46.79693458,-19.63624996,-30.46047959,4234.64778,2376.218922,-6610.866712999999
0,-67.44231528,35.87329746,33.87166454,148.290505,-5783.163166,5634.872661
0,-68.81904801,55.69132387,15.34843737,-2218.282055,-4301.749397,6520.031441
0,-39.34885567,63.26588286,-27.65346154,-6200.705159,947.5823389999999,5253.122831000001
1,158.8228742,-37.35140474,49.3980997,3974.5111009999996,-6567.299419999999,2592.7883300000003
1,690.2641543,-826.7545595,-23.66951108,-80.574857,-986.2874559999999,1066.862313
0,6.129208815,-59.19841963,49.32653944,6640.338947,-3666.42485,-2973.914097
0,-22.42032369,94.67522119,-75.50871629,-6816.14824,3531.9312600000003,3284.216969
0,40.7164851,-27.34838961,-16.42722695,5108.1775800000005,1139.59791,-6247.77549
0,-25.1313589,-37.09218858,62.22354748,5337.508077,-6126.540980999999,789.032904
0,-62.82407476,64.37793435,1.276206271,-4449.302165,-2115.2032,6564.505365
0,-1.989832773,83.36983448,-84.39883015,-6487.172724999999,5141.645707000001,1345.527018
1,246.9606902,-869.856432,625.0547415,-326.581167,-115.145888,441.727055
0,-50.41280611,71.50067538,-18.3850658,-5782.658299000001,-61.777056,5844.4353550000005
1,-803.7714732,123.5181661,-34.06051208,-358.758026,3983.051677,-3624.293651
0,-70.65692346,43.53808813,29.92696019,-1693.229142,-4744.877477999999,6438.10662
1,654.5091776,7.340439735,34.56900033,2288.854436,-5886.365188,3597.510763
0,-64.14983414,88.27216578,-27.35930837,-4538.235251,-1929.7611410000002,6467.996392
0,42.32693762,-31.19699937,-9.256221474,5192.363396,1001.5735400000001,-6193.936936
1,696.10604,-827.3271006,133.3717769,-84.350673,-355.32273699999996,439.673399
1,539.1149205,336.5050415,-875.6222257,458.592288,-298.691635,-159.900653
0,-12.80735119,60.20347861,-47.39612742,-6664.668835,3400.116566,3264.55228
0,19.28125562,69.63778664,-92.18633496,-5369.809896,6423.333708,-1053.523812
0,-40.58786494,81.52052028,-38.69995847,-6310.194759000001,1151.1610660000001,5159.033693
0,55.15355755,-31.6025111,-20.80623938,2562.705629,4029.9073319999998,-6592.612961
1,637.1682889,-854.0770197,-28.52514075,-123.402609,-603.334281,726.736879
1,-602.5403606,-258.60575,861.1438471,-449.576831,331.950267,117.626575
1,54.63340681,-325.9796802,274.126627,4558.496316,355.267451,-4913.763767
0,-67.65354407,95.85743325,-25.77722158,-3787.1349889999997,-2159.047869,5946.182858
1,-101.963534,-724.3455864,828.4735216,-409.869295,64.681562,345.18773300000004
0,-53.23019103,70.46898017,-14.53702469,-5556.883365,-480.06101,6036.944364000001
0,-69.38246614,60.80022247,10.48408203,-1551.783134,-4746.62364,6298.406774
0,10.02837585,74.40153293,-87.33824387,-5988.3850729999995,5886.030194,102.354879
1,-808.9590803,137.3576547,-33.32296122,-354.052193,3964.716921,-3610.664728
1,-476.9700502,11.49833618,-42.85071572,-3140.1383640000004,6502.696123000001,-3362.55777
1,563.5960217,289.9720645,51.53885573,454.535719,-4064.7078890000003,3610.17217
0,11.93141511,75.93513774,-91.13133455,-5848.266412999999,6067.753395000001,-219.48698199999998
0,52.50030262,-13.55555649,-39.45103639,3637.586843,3073.009599,-6710.596442
1,-791.7360727,-26.69200772,-23.14523453,-1212.028972,4780.41784,-3568.388868
0,51.68079073,-15.4340444,-36.54771768,3891.173803,2785.6067249999996,-6676.780539
1,-747.8179509,195.0888812,554.9118511,-158.098039,348.987078,-190.88905
0,50.87137571,-47.64067663,3.406117528,4702.438488,1685.051489,-6387.489976999999
1,-851.7073963,-62.35845003,10.36695198,1636.223798,722.890036,-2359.1138339999998
0,-69.30877245,73.94085306,-7.511769409,-3042.297082,-3542.563068,6584.8601499999995
1,776.5123557,-52.73472298,22.34931157,380.63388000000003,-4002.8293470000003,3622.195467
1,-54.1369772,-149.8497568,206.4181114,-5552.084835000001,-450.2465,6002.331346
0,54.45267613,-18.63026881,-33.95318691,3248.650119,3469.12489,-6717.775009
1,-152.6007846,832.9017448,52.98123725,368.4615,-1977.8604890000001,1609.398989
0,-26.87026204,98.45329298,-75.00095999,-6813.355681,3179.8007780000003,3633.554914
0,-70.86128471,69.7954992,-1.924744942,-2371.803808,-4117.858701,6489.662509000001
0,-67.67363168,62.51989935,7.463248974,-2996.20574,-3635.747643,6631.953383
1,-695.7762888,-141.5324757,-61.38042808,1624.0505489999998,96.142123,-1720.192672
0,27.01733024,61.89258815,-92.18003828,-4733.609023,6706.263784000001,-1972.654761
1,658.6921589,79.79889691,15.81988162,1140.8426040000002,-4629.696467,3488.853863
0,-6.986493637,-45.31001303,54.96011315,6451.922081,-4458.13709,-1993.7849800000001
1,-704.6691859,-109.4926628,814.1596105,-421.673857,383.30163300000004,38.372224
0,-66.32826761,58.82679251,10.19675509,-3696.265705,-2983.994706,6680.260411
0,-71.92539359,68.20750384,0.489921861,-1883.224816,-4486.405979,6369.630806
0,-15.62849197,-26.34342352,20.94885987,4129.857248,-6019.428459000001,1889.571211
1,197.3613928,-42.31115762,47.71620956,3943.99907,-6663.845166,2719.846096
0,58.29681107,-15.14403652,-45.70258343,-457.92791000000005,5981.662335,-5523.734425
0,-62.2370243,93.4083532,-34.63709692,-4930.421925,-1410.3983190000001,6340.8202440000005
0,-15.68579312,-47.98130348,59.91724771,6114.104820999999,-5335.092917,-779.0118929999999
1,341.0468133,-876.6601502,535.6110767,-297.603922,-161.514606,459.118528
1,-852.3266074,626.3584466,228.0726698,-101.415512,444.76099800000003,-343.345486
0,-57.39146037,1.4714381,58.70788659,2800.7079870000002,-6608.4702640000005,3807.762277
0,-60.0924043,17.1235374,45.26731304,2096.608151,-6442.404155,4345.796004
0,-33.36475785,63.38829986,-33.74956844,-6435.276815,1665.81877,4769.458044999999
0,43.0461403,28.87985687,-69.67325573,-3134.842997,6758.242292999999,-3623.399296
1,-21.40413994,-565.4524542,589.3227418,-4944.274192,-299.163359,5243.43754
0,-2.965658345,-27.58327959,32.43204183,6447.965249,-4079.492923,-2368.472326
1,38.70823357,192.7935901,-228.7859162,5499.089519,442.359368,-5941.448898000001
1,381.7101244,-406.6476969,27.07907639,388.952058,-5832.5349719999995,5443.5829140000005
1,371.0927602,-396.5622233,27.61094371,392.927425,-5846.950153,5454.022728
1,58.62944295,-793.0540802,734.4223794,-397.767645,-11.283789,409.05143400000003
0,3.085902356,-56.78221491,53.69631255,6582.835281,-4177.592012,-2405.243269
0,-61.83608718,50.95306486,7.233089691,-3909.1540510000004,-2734.982437,6644.136488
0,-29.13450774,-21.4034488,52.74102669,5443.706235,-5890.442646,446.736411
0,-62.90240073,81.79191378,-16.98236471,-4270.609695,-2267.813438,6538.423132999999
0,-38.12794304,-24.83485582,62.96279886,4348.628592,-6548.622894,2199.994291
1,54.74422937,-586.3502507,534.3259235,2584.048632,323.803128,-2907.85176
1,-17.98652728,-585.4378743,605.7028081,-4815.345644999999,-277.269619,5092.615253
1,868.0600311,-287.1058324,-578.8954979,290.751065,-460.283406,169.53233
0,-60.38068463,17.41581313,45.17685187,2000.7074890000001,-6425.720982999999,4425.013494
1,-707.744541,812.0209712,-102.2466079,73.084407,362.129207,-435.213603
0,3.280534468,82.22987836,-88.77237198,-6278.822461999999,5557.883573000001,720.938878
0,-42.03585398,4.774973038,33.92826024,4649.894821,-6175.203210000001,1525.308389
1,-700.0419931,816.6603756,-116.6206463,80.22189999999999,357.638963,-437.860863
1,861.1412084,42.15870672,11.41564979,171.291307,-3475.203138,3303.9118310000003
0,-8.98995601,75.29790249,-63.98016169,-6658.667389,4359.398087,2299.2693130000002
0,29.73165021,33.65838145,-63.39003166,-5085.364361,6273.829111,-1188.46475
1,690.524791,11.7489131,32.24063122,2062.727843,-5678.4451899999995,3615.717358
0,-72.16996072,61.19241341,7.505836638,-762.724644,-5210.287588,5973.012232
1,348.7608227,-883.1418055,-46.13613305,-291.68689,1073.700397,-782.013507
0,22.67552537,-32.4315013,6.805412152,6255.994943000001,-1362.711493,-4893.28345
1,-737.9745433,-18.26418486,-28.50764516,-1707.815912,5324.827046,-3617.011123
1,25.43433646,386.0422794,-408.7621478,5415.666531,387.969043,-5803.635574
0,1.180749953,69.35690479,-68.29549675,-6399.326813,5105.6949349999995,1293.631878
1,-571.4258827,-298.1275297,869.5511672,-454.884628,316.155983,138.728645
0,17.13606955,-44.34633993,29.57807137,6489.469480999999,-2258.802931,-4230.66655
1,-871.0685295,439.2531019,-14.48588237,-224.116365,3285.0312110000004,-3060.914835
1,-194.9527766,844.471506,-647.4002192,354.44073499999996,84.721087,-439.161833
0,54.69282645,15.85810282,-68.61573095,-779.1285150000001,6251.443506,-5472.314991
0,-66.53188261,81.80893305,-18.27247067,-3949.9935969999997,-2625.5206120000003,6575.51422
1,870.4374666,-578.0194802,-292.4127029,138.513881,-455.234857,316.720976
1,817.5439899,-699.3227885,-118.2234641,43.122485999999995,-422.95062700000005,379.82814099999996
0,0.948085268,-16.76910884,27.96192999,6359.956779,-3756.046305,-2603.910474
1,278.6925941,-28.50804078,47.87766849,3739.0026409999996,-6662.056489,2923.053848
0,-34.14626301,-19.17778577,55.70333726,5120.840351,-6079.727390000001,958.887039
0,-68.26164171,44.3548859,21.03646105,415.884942,-5831.048388,5415.163457000001
0,54.8638544,-50.35765417,-8.22639407,3797.758437,2830.116454,-6627.874879999999
0,53.63422497,-3.358677878,-53.1497735,-1696.060542,6426.594174,-4730.533632
0,19.56455195,-62.74272063,39.44022696,6565.674742,-2363.934342,-4201.7404
1,135.3446005,688.1373857,-823.4834833,440.812053,-89.776918,-351.03513499999997
0,-31.39828117,-5.034519709,38.51633287,554.966687,-5537.114715000001,4982.148028
1,-848.7654115,-38.50496992,-14.44553747,-435.041893,3825.460034,-3390.418141
0,49.56531385,-19.47450607,-29.84095914,4449.326057,2094.2017690000002,-6543.527826
1,-262.6695921,861.6043898,-598.9366615,329.541157,120.58460699999999,-450.125764
0,-49.67245455,14.33620765,31.87329369,3944.886913,-6363.055479000001,2418.1685660000003
1,-865.0959077,585.9621038,281.2375041,-129.773226,452.65922900000004,-322.886003
0,-52.17137457,89.89964188,-35.81763086,-5621.846648000001,-336.27111099999996,5958.117759000001
1,803.8167006,-123.5877036,34.06034488,358.65927899999997,-3982.939136,3624.2798569999995
0,-44.91606239,93.45735143,-51.43345835,-6240.728603999999,937.432496,5303.2961080000005
0,38.77069882,-25.43971029,-16.63522619,5223.17785,948.565915,-6171.743765
0,-18.77912798,89.44979604,-68.75284611,-6789.228853,3578.970439,3210.258414
1,417.6595833,-16.94332937,44.72906164,3350.5564289999998,-6597.3790739999995,3246.822645
1,673.2242709,-836.6910996,-25.31357099,-94.948876,-859.442793,954.391669
0,-54.83913925,18.39462197,38.33832928,2926.2931719999997,-6480.702756,3554.409584
0,-52.52963113,-10.52539176,59.42956048,3036.55979,-6657.275008999999,3620.715219
0,-51.37410539,-12.48450101,60.09679127,3220.716642,-6664.1202650000005,3443.4036229999997
1,-768.5699119,40.03562562,-38.30201246,-385.14602500000007,4072.3151589999998,-3687.1691339999998
0,-48.4754439,-1.240035673,51.92342467,3770.178555,-6537.3418,2767.1632560000003
0,40.37730005,-50.21612977,12.59278126,5316.32343,757.900979,-6074.224409
0,18.25081035,57.57020348,-73.48696116,-5556.736174000001,6138.996292,-582.2601070000001
1,56.83516583,-429.3385744,375.0554071,3373.0586780000003,406.28096300000004,-3779.3396519999997
0,54.50421123,-10.67150066,-46.76743763,2486.515537,4195.462381,-6681.977907
0,-37.61723812,94.9711793,-60.36205439,-6561.564383,1871.2801470000002,4690.284225
1,-84.9282571,805.9611402,54.62855892,389.5848,-2257.213024,1867.6282130000002
0,46.99133391,-60.4589357,13.46760179,5437.393852,618.335971,-6055.729823
1,751.5654063,69.45366088,-24.26993438,-2704.49938,1257.309691,1447.189678
0,-63.82868694,33.89067979,26.8422023,1741.0038470000002,-6267.476732,4526.472885
0,25.85945185,-38.80083033,14.89540793,6367.771102,-1783.7776439999998,-4583.993469
1,7.975224527,-47.13384803,49.91389228,4154.18267,-6273.93833,2119.7556600000003
0,-65.11643023,28.34876216,38.98198802,881.1487520000001,-6094.639045,5213.490293
1,100.0939215,-810.5471063,710.4509214,-385.87747,-33.209759,419.08722900000004
0,-27.72634081,-23.92699624,54.03112759,5544.566016,-5774.285385,229.719369
0,54.4077726,9.500849325,-67.07148871,349.76906799999995,5723.7762999999995,-6073.545368
1,-871.0802458,439.2743731,-14.48558934,-224.130885,3285.0408359999997,-3060.9099509999996
1,-505.8166181,3.007235995,-42.11537529,-2851.6135560000002,6336.224169,-3484.6106130000003
0,42.47596483,-60.74014981,14.53592055,5484.566164,514.4131629999999,-5998.979327
1,-44.14594607,-300.2411357,346.6309861,-5575.119979,-413.642372,5988.762350999999
0,-48.67363643,10.37435318,35.2106106,3962.412025,-6388.8276319999995,2426.415607
1,17.03251104,-773.7972795,756.7625051,-408.777853,10.670264,398.107578
1,-517.6808002,-373.5956925,891.4207373,-379.256889,265.757437,113.499452
1,836.981018,-664.0135992,-172.9696816,72.163718,-434.317323,362.15360499999997
0,-67.26965972,41.61385091,22.67417448,826.713657,-5990.230532,5163.516875
0,-63.40123562,24.10390455,41.5973239,1392.347363,-6264.836842000001,4872.489479
0,54.53666175,-7.347587868,-50.89123094,-1287.832139,6302.963106,-5015.130967
0,-26.86819232,-32.41275025,62.05600213,5689.541902,-5758.471103,68.929201
